"cloud number" xcm ycm zcm mass r_90 vdisp_x vdisp_y vdisp_z alpha_vir alpha_vir_s
45 -6.201906155135037 1.456113497446279 -0.46935549425546225 4919343.913574219 0.1035713538460777 18.860858703513532 22.971433273698473 15.189081834914985 9.089351664230374 4.813849791541252
46 -6.508026220139637 -5.557202174266746 -0.3145059088165082 4703273.2744140625 0.09267555711627003 8.588871180016891 9.083165924543104 17.19033176501655 3.44951364548156 1.9831765733510918
47 -0.11307493083648334 -0.6012030001366259 0.006430835966441027 6372167.8818359375 0.04414909120965403 22.019100390181553 21.782665347678428 21.69277136834311 3.838897165328436 2.3154899362450174
48 11.78188088512983 -3.9710438837954034 0.09695702356631508 4714949.78515625 0.07324030033122217 17.56468225743132 17.28310655067838 15.2502999825513 5.054897350515411 2.899449129727832
49 8.79520295591868 2.1468822523702906 0.0745935969677911 4717605.645996094 0.09408883045331538 13.168444771823985 13.308302335650875 7.7889093599721555 3.1777554448439718 1.7079075450625996
50 0.18061363956678397 1.3569144006421086 0.038685575664935114 5853710.126953125 0.05295161257946694 34.02914405963341 26.590513870456757 20.177266519850498 7.964392949305976 5.147839769098271
51 -4.986775278726738 5.61930971852704 -0.04123140514486693 4552416.254394531 0.08277894895904092 15.323161623415078 11.871968849211083 15.988021969080581 4.44857186666422 2.4609131914819926
52 12.176135040538457 -5.683956144662924 0.07191667581686009 4324325.7724609375 0.09729530857273948 9.06255364864244 8.69750610305181 8.985527554327216 2.0794914160272286 1.0404489632782175
53 -7.511967897227231 -5.009951198752444 0.11925611245829895 4308140.470703125 0.0684163436208233 14.390671046835196 15.954581326385266 12.08521982708162 3.7395532852026228 2.0673097677066026
54 -6.556136674139173 4.836343476468584 0.5546729874605117 4100544.8510742188 0.1151819524253553 6.477976401051946 7.171402611150281 6.906298332254743 1.5356962599112736 0.752410769072715
55 -3.409325378249487 0.5964956976910646 0.035405234311291986 4713161.9296875 0.06906883022218324 18.030390801828815 17.29359488193248 12.859610584628982 4.483382455295301 2.4793568211579267
56 -1.1114797644750347 8.596551016984463 -0.5906971490357088 3836303.3227539062 0.08066610380785136 6.4269197059606835 6.120430034379319 7.6891661868470305 1.1234949482728662 0.6566973389938434
57 7.239478606036409 2.992294694291351 0.6323366610284908 4207672.688964844 0.10367440848382012 6.7622208363348655 5.371784485256446 6.870711995080306 1.1628089681143121 0.6101443678641122
58 -0.6163714609616554 -2.6962696549997274 -0.07594235183891912 4821775.056640625 0.10997050568307488 13.782409896065646 20.64885725083838 10.883570593264018 6.493721907783426 3.3657081856697624
59 -1.429342780735743 0.6459145945999343 0.036904457444117876 4947036.88671875 0.07696517099236151 17.116544935292847 9.278360863322975 10.995504092967971 3.0140789804570023 1.590827371798857
60 -0.2690306925956758 3.6245039392103235 0.11095882596642274 4401914.799316406 0.11389633248717364 13.513257030416186 15.61690010333929 10.739215165648673 5.432428910086042 2.5921120826439386
61 11.361104051885267 -3.96464404513809 -0.16850827080184813 3898096.2817382812 0.07906691458804774 18.03542946362407 12.654787938651038 13.533148489518162 5.254756433478071 2.747756501334497
62 -5.666377716422852 -3.640403627182699 -0.5604210864847351 4079947.1860351562 0.10435444705452326 7.996445793126065 15.549806309882467 17.456159783660343 6.050306218730796 2.9711274315673517
63 -5.004673526740163 -8.382058804827489 -0.22807928933670987 3890067.4760742188 0.10910757946457407 8.070886775153543 7.39092793409435 4.5798334953493525 1.529610294363757 0.8145215999597367
64 -6.24976490157634 -12.134670386140376 -0.15569001774621444 3795564.71484375 0.07951234239157833 11.015747707527554 7.6361476076427195 9.948978697990853 2.2618655452568044 1.2497140986497641
65 -5.395114805411534 -1.7740057857373648 0.3365974199917671 3915915.501953125 0.06215895696257752 13.790643441602558 8.839971785204922 7.829498220985057 2.027497137402859 1.3374911370166214
66 -1.8390417235220384 1.2184184455248046 0.06002762293067079 4363511.955566406 0.07337197782519035 11.62467269827706 9.013387884408605 7.930536666157539 1.8196185329407202 1.049857605295131
67 0.33686000525303295 -0.02366202542918992 0.011945291869690938 4911810.6455078125 0.12833775802072878 46.04395513728619 44.96183009651199 21.662547760624598 46.68337212854655 20.197232698197393
68 0.3746037660854445 1.958284508064042 0.01508881757964475 4407029.397949219 0.058195266226832056 20.13979341081776 15.809527770834082 15.334116051716558 4.557564886217132 2.4429060983550652
69 -2.1183360914923512 1.020948928712157 0.03406385450105522 4132609.3828125 0.11484572118204012 21.731272325847826 11.62181776519119 15.096279976596838 8.994006886310418 4.163573395867157
70 10.670485682626879 -2.0718177443679564 0.09954864461564714 3536258.8666992188 0.05617459249721587 13.892478335380488 11.831957991183524 10.916105376975658 2.7832448900127256 1.6441738087997981
71 2.3958128798333416 6.576333244366419 0.1468459388705423 3667477.4775390625 0.06603638749540898 8.488027701986633 7.036941043669609 10.291343237591946 1.5871534313506455 0.9832873577349805
72 -2.5113701727100515 -2.6795161503128733 0.00015686786986431403 3913342.9443359375 0.0651000701598559 13.775363945502882 8.237908341045475 12.773100591433067 2.712377607306913 1.6204117842062018
73 5.655878751526616 2.3491475816414997 -0.05458394173348758 3677278.591796875 0.061839272798083364 14.897401167646938 10.282063941803957 6.352328354512151 2.398048059225829 1.3268855390431253
74 0.10364441064249535 -0.5960605359649316 -0.007960301539871756 4699450.177734375 0.05899390603794397 37.07564221981911 54.39487445333488 24.754368762261848 24.060030058501894 13.234881822283441
75 0.06929651366731927 0.4534135463690957 0.004314605199051645 4690776.451171875 0.0691097854965525 30.59855154904884 79.0514777942658 21.825360446227872 43.741005826584086 25.4890637709993
76 -4.813719984111846 -9.899251171585417 -0.3039049001306288 3388193.7451171875 0.05699519414528355 9.214718552480255 12.275861120364153 12.008824329616797 2.475786608766342 1.3828625053709958
77 2.079639224715392 6.743513649470042 0.1584552881342159 3361667.5561523438 0.09742479362973623 5.980973207002297 5.81172485001835 15.529340424381568 3.489263498376904 1.7965924189024771
78 11.879341033581081 -4.673387555355307 -0.28644774977437687 3208745.9282226562 0.09855208338860671 13.46903132849382 23.002207635560946 20.131779091479125 13.279584924911422 7.198210114216209
79 -2.7802247892916254 -6.363481259168624 -0.1820814884280103 3330401.7607421875 0.07375400183513592 8.297577325214252 13.931354999951875 6.803527909478573 2.65352331660924 1.4868299186078433
80 5.539674329852049 4.37249682079439 0.5701786153446539 3232242.8310546875 0.06851172869479354 12.346883750685107 8.143453481457355 6.915609484699948 2.1896047078040226 1.2726947407279072
81 5.5798823704808225 -13.308516373857183 0.48444267686647763 3125896.4897460938 0.1039107421770787 10.523895246030103 6.609161865888769 7.1793870430402675 2.653202039367939 1.4167575938106007
82 -5.588814934218143 2.2503515750054466 -0.7497837566323401 2931165.5849609375 0.0960669717100031 6.96666227294631 4.796586456728842 5.174499008976846 1.2486146136875655 0.5896389634196593
83 -1.4460328208618323 3.9144450078564814 -0.03284566526099025 3327514.1547851562 0.08439419418378784 11.24491003085609 8.824681254641673 9.077066236445518 2.8178024978953 1.6062715410515809
84 8.847783792536445 1.8225166283111087 -0.013038821253703474 3115175.2446289062 0.08086813594475538 14.859960634122606 20.107873720524946 10.518006508850334 7.401245988174457 4.054287346662386
85 -3.052758390237141 5.559786069752699 -0.38898523553170483 3119752.1743164062 0.056082440791099857 12.287647967740803 11.953340100953815 11.776111683682979 3.0130359114464134 1.8229816617205197
86 -2.620638866713886 -0.6304112732816382 -0.01381884203805737 3617068.267578125 0.05537796600878468 8.798207163066268 8.149727462794752 9.530139637745696 1.3920881646546914 0.958751715413486
87 0.47059645938094324 -2.062496700275997 -0.0517202128332649 3675624.4326171875 0.07633431958549183 26.72035069057529 29.93536974043129 22.325464149584153 16.96813942822048 9.664323310238442
88 12.505546844710812 -7.463660003304713 -0.2569502290321019 2960793.759765625 0.07424966706469646 7.484688401281201 11.905553194399962 11.281131524148128 3.1584291146573054 1.8225514598155133
89 3.3085265638227743 -2.6155827213458775 -0.15223956801162278 3362662.150390625 0.0772932447241492 10.906551123988724 10.389906843860041 10.814376207014568 3.062653291322204 1.6767416145431673
90 12.692668202162256 -7.290493408413 -0.3730707108680469 2853429.408203125 0.062388366536294 8.02298209059538 7.757873235111998 4.9324267025733235 1.2613728542424782 0.7549981216831572
91 0.35626578577055734 0.4216689523503945 -0.008288169075957174 3792969.5947265625 0.07311681845836523 18.365116076626904 23.680390032811356 20.149583848710396 9.74082992259992 4.732601305897402
92 1.1779839356096 -4.425215295650235 -0.14184118504616874 3210053.1313476562 0.053418793825017255 9.922383303057739 28.060349457770055 10.231333879906593 6.387186439310633 4.024194896410459
93 -0.9782960934329838 8.326935735923184 0.5100668483806908 2795458.3247070312 0.07286598845400205 13.253008361006183 3.9783333775873615 8.471801440875097 2.658831281445263 1.4653416786635383
94 -5.823145604722754 -2.3846436074576616 0.49615766889920215 2933963.1518554688 0.08801220431543308 12.616561374518396 8.03087677207422 10.142643623522384 3.795754679385518 1.7577869340929488
95 7.80084704023899 2.6730235123671324 -0.08122473160193432 2826641.6826171875 0.06108363921189767 11.378844317414087 14.98670603117293 12.246289205928008 4.2207966920436935 2.515674341422146
96 -4.145776492078163 5.787476833682106 -0.10191741285020302 2808700.314453125 0.09531448411717447 6.546372489678712 5.891125558419083 5.7549684482005175 1.4554204367957937 0.6952236175052338
97 -2.507860716437624 0.6034586468742275 0.13450470732929473 3422144.5053710938 0.06787643495053425 12.664603235167988 6.5118451314823815 7.565040002218239 1.998496706690413 1.2223794149199163
98 5.0205741262805095 0.5756291060439881 -0.12856264607238702 2941747.3701171875 0.04584954238097552 13.680785734886323 14.146923096201933 15.574848418708456 3.80408248854498 2.3254074139293013
99 -2.838454609223968 9.440430007201943 -0.36549654841388973 2625620.5986328125 0.06523788061084722 15.537926370195857 20.85591057693381 17.668874051572157 9.518045353166062 5.815236261795078
100 0.9937074521437709 7.242147082275416 0.20827500127591927 2985559.6225585938 0.07020006733049518 7.350582294692761 6.599119956053115 6.910505613502125 1.3241779684479857 0.7994197092324634
101 -1.3729364838257176 8.979549218776306 -0.025660301203264662 2656039.392578125 0.04930671335410734 7.328886809837185 8.035838051871623 5.945909431527895 1.105209861337493 0.6934214594956467
102 -9.242053818647078 -4.85329415723827 -0.37647697943371045 2676014.4423828125 0.050656851704614744 8.48647043110349 10.610630917335953 9.626125499199787 2.0338325414503893 1.259346149241168
103 6.33689588582595 3.892766476897613 0.3720192264798399 2774176.6958007812 0.059712166922254485 6.2087343417898655 10.514323481467327 5.590243632076013 1.5042191460363818 0.9926212647703958
104 11.909496811396895 -10.127279972509783 -0.07580158401909827 2680623.8608398438 0.05841210483251803 6.437528473665995 7.013726062863392 6.306317345378445 1.1010901233403192 0.6517463966761154
105 12.866957702486918 -8.81768799626987 0.12692476795740945 2635146.5654296875 0.06351615546928246 9.016949823497356 6.977447697882035 8.384434552313849 1.8706910872505744 0.946175310044651
106 0.9126604067449546 -2.35678510582317 -0.06232573291157435 3093411.796875 0.05031422158378937 11.297856567005892 7.012349233225884 13.682231245220926 2.294255114103565 1.4068732344175716
107 12.546130776688887 -6.027225172770908 0.033265299929011116 2686649.2485351562 0.06078397878987128 9.494546490506927 6.790113640290923 7.486845997908862 1.6859096952106205 0.97195911691946
108 -1.8706544695776377 -1.4114342581808899 0.05685369059008632 3186884.1665039062 0.05542769142566123 8.88958175562032 15.974717393329886 11.012104602314134 3.0697157781378746 1.6960249234457405
109 -0.5260457296816725 0.07415140579730459 0.01286981882920133 3487817.78125 0.047827378968529344 36.82135771725194 26.22600892469585 18.99557971224175 12.776265847220335 8.081286666364154
110 12.08944281448827 -4.866788737941029 0.05928231622325872 2639537.0244140625 0.06416339449516774 16.735322913123355 11.943935940897042 10.124204478995807 4.947357947125037 2.6969881240454154
111 8.00497095242599 -11.699485995424562 -0.9406087330087399 2533183.4575195312 0.05566005404828614 7.650494477696465 11.904848302201586 7.584946838056803 2.194843611386876 1.3623468659053435
112 -4.3702730930966025 -0.7430144247221427 0.021970971767016116 2859203.3173828125 0.06300029361154985 9.841642966361958 8.761994426446812 9.153091883952259 2.1977990974722363 1.2905225436523438
113 -1.5979367382795762 -2.1286067398337187 0.12489112911735345 3204537.7612304688 0.08929050799164437 19.67436154084405 22.038011748074954 17.14202630174193 12.595892552828921 6.405408922961224
114 -0.4079245819705518 -9.46260910667423 -0.3416441676896723 2566229.4697265625 0.06370489608694517 15.780251984138598 19.02863072449007 15.397963915192841 8.15910643275188 4.599721353071735
115 -8.747010558205618 -0.6733854437383173 -0.8950526288053173 2481150.2016601562 0.08843995556020168 7.774223641893998 4.291118729080362 5.113082009302675 1.4502183604171766 0.746939305556218
116 2.184005251796973 -2.171627176305548 -0.06305969766890586 3006428.7094726562 0.06399844599295801 8.269280125060574 10.638301883794853 11.744191138636932 2.6352912277746934 1.7496265194644407
117 6.323940586373069 3.8537878027131334 0.7121404211987112 2652035.517578125 0.08607669960883774 16.527065753426324 12.957422490193656 12.801395300156635 7.6079205783957855 3.971934507406166
118 -3.234805885972007 1.7157645888292476 0.1525397184851699 2819631.0654296875 0.06539494613935445 16.78958212386423 5.882254017435483 8.278651183782229 3.4602613160721334 2.2030597645393506
119 2.6895279830715406 6.5355807180910555 0.18158021204906938 2604511.1430664062 0.08537404633302959 11.726679182406691 6.6493010251815035 7.956816197767778 3.1124390347804165 1.6982416428239104
120 6.2890984735966455 -17.488374447142256 -0.35661188313957526 2389967.9702148438 0.06933243005727063 6.0694148678389235 7.852228803869635 6.803832497051039 1.6275748261403986 0.959484965995955
121 -7.079417911117508 0.43781096222444077 0.2684634031249159 2482817.4140625 0.05523710476189382 6.462996435315346 11.022995105263881 5.74236982864154 1.6918622195875197 1.0326712949957435
122 -5.0169097321330645 -3.4321158815423263 -0.06521886608669729 2588479.1303710938 0.05578181406533825 14.829646636631757 9.823170436108672 11.765951063265437 3.7982416825319465 2.4318483824326087
123 -2.8612108226102824 3.7136387379949456 -0.008519632111286528 2747008.6577148438 0.0502208151554412 14.852885422087766 16.6679166099886 8.277708947079992 4.016361599109058 2.8369100114214882
124 -2.8410196207488623 -1.900030459528357 -0.05511244587516669 2909875.611328125 0.07540611311125996 8.605483221950445 8.207538102657558 6.359878276695536 1.8262052434529101 1.0101303954808418
125 -0.7364612340759643 -0.8113122190284601 0.007388202468049806 3238982.5751953125 0.08057013988900107 20.51828026062361 24.32061793400055 9.157087549143787 10.567647608138982 4.708230750460406
126 6.327360727855606 0.35236149674292744 -0.4477905044366323 2504975.0454101562 0.06604466741406456 5.312179450191662 8.535101763882256 8.561627970955195 1.781429377331538 0.9441683872129415
127 1.570433591763363 -1.9846357623800017 0.0463518183066992 2784281.0283203125 0.0597562269085713 8.596937247307102 9.272412884418664 14.356860847765251 3.04384263279164 1.7448949700484262
128 9.62691004769921 0.7009654134405584 0.30727112470907636 2383320.6015625 0.061265515845537896 7.816129389567747 6.272028500678541 6.07819430979827 1.3683778597102818 0.7880464218791738
129 11.437582871100584 -2.386480105264386 -0.3232895690447546 2372452.4453125 0.06814436560281291 5.315382497662732 3.7074192374931623 7.7073872252737825 1.1286128815734993 0.6440223136063158
130 -8.51432970720533 -5.630311355047781 -0.0042578820377118225 2303046.8950195312 0.046556639902259174 11.72316810935219 11.41666353099119 12.51316588476409 3.3240769107282166 2.1813836005017393
131 -3.578539722717275 -2.7640643821150865 0.08356863819102514 2600558.1459960938 0.05142100124897126 33.967563487287144 24.880936086157607 34.0609331515033 22.47254738920788 13.396688789095924
132 -5.647171106405034 -2.251404896623706 0.32886797867535705 2498130.740234375 0.05184985380296874 4.701831333613739 11.00139833758306 5.8479209030600465 1.4262492828873712 0.8843847678848064
133 11.575663169440993 -3.9428564414416973 0.14631662962297282 2386613.884765625 0.05900225921267575 10.273617290750186 8.547270712645947 5.783786881837547 2.031427124320894 1.2397452849037682
134 0.4644058635176049 4.606714425450564 -0.0058898856462925656 2493281.4907226562 0.07244472325180279 14.670823715422324 16.27090287156221 14.900632722025126 7.903890570978948 4.053695633446012
135 0.3987676567222365 1.3698799563753012 0.002322913194112207 2956262.4375 0.05490016919114417 19.611649206544325 25.125936528910785 17.74828581295906 9.577497309736758 5.74932095141675
136 2.292488275684669 -3.80909215160862 0.059729178692519896 2600448.578125 0.04775848434967386 14.749721846945137 19.346204950792647 9.650201139037838 4.874509321110766 2.7500704347923355
137 -5.679235612539277 3.868311794824841 -0.7559353626538924 2306160.9428710938 0.07321024984846483 7.3245256795009315 8.525700715447813 6.557660074019136 2.083077486022097 1.0165246014349332
138 4.141930170953389 5.768413468115351 0.3417398675313803 2420694.349609375 0.09155591511342723 8.638003764259727 6.417348144463154 8.687113004134865 2.8031354316951194 1.3408416891415917
139 -1.0800286285945095 -8.600576151732557 -0.5236555967581336 2425187.6435546875 0.06898613727251628 5.660249356386127 4.399271913838272 5.458576341225887 0.8948999209054641 0.4478445239386175
140 0.615659112986628 2.674274040130251 0.053291908050655465 2806287.888671875 0.04817301712623938 13.460290654875902 6.0097876488104465 7.777615351196199 1.8477843895646244 1.218090352675093
141 -0.6158177592853491 -15.479310758897306 1.0933509771299357 2205859.3935546875 0.042819526885927044 10.314685338136917 13.588771018118482 11.480587752067539 3.180661827560118 2.1684671485132263
142 12.37146924199415 -7.2803339138927505 -0.39295689791705546 2296493.0532226562 0.05641398041248371 8.794179755764347 7.484247932910152 6.273531754498862 1.643999753075816 0.9649353740565535
143 0.4570802382430128 1.6517341887022265 0.1057112652155265 2830217.00390625 0.0684447745792463 11.589522651697099 11.329967764407662 10.375800390810706 3.470482066647584 1.9553436660436407
144 7.0052299682320225 3.3760739315845747 1.0074357301019137 2284108.3872070312 0.07428111074137028 12.509981094938736 9.952202877838824 14.932541998886212 6.030227387514318 2.9523785488007834
145 11.72378773757804 -4.3654635161328885 0.013274011309795315 2134201.6469726562 0.07430979101267494 17.665994385714985 13.945574486889345 15.206847926087033 9.954595383353066 5.79093352466919
146 -4.458576280902018 7.8404787220791174 0.4783781601621028 2159161.2651367188 0.0626443142977476 16.841262104753266 15.830564962184047 5.295453163121183 6.321387939326266 3.7952939706410262
147 -6.548969935493985 -8.970050377393605 -1.3749326294976536 2093872.0185546875 0.05885663561424268 4.193967649573321 9.661203695597472 8.536534820613067 2.001972463850063 1.234543519487504
148 -9.678316772499919 -4.394337277817627 -0.4631144883439974 2134917.0883789062 0.07290363676686464 5.21158212519893 5.036775437556029 5.229516317377899 1.0569601180139292 0.5124032433688139
149 -1.2973959625078262 0.42638950686960847 0.050332392149101006 2749957.8115234375 0.0509904715944939 10.066083572691442 7.256632530968933 11.853305116516673 2.1158886858435526 1.1820856254274434
150 0.06836969022087779 0.1949797886942797 0.030652900317254764 2936252.1025390625 0.03552130810558143 34.273755359153995 21.624235909808213 28.766831301660986 11.577856517598446 7.675582610850246
151 -8.471146700679451 -5.478538130378964 -0.0731667051523955 2131405.8740234375 0.06439026203870375 6.62441883747624 11.545569425107631 11.115231041948551 3.5204538624225243 1.9890058399765187
152 -5.840755427634907 4.420393367709151 -0.917661320088799 2162059.845703125 0.09501374627935154 8.602806664196999 6.512360377001378 13.988236957119437 5.31452184983841 2.370748414552964
153 -1.6981950935727956 -1.9827282001048792 0.028915490038170358 2491519.8276367188 0.08189260541782849 13.592085110425511 16.395095006356648 15.085410563263174 8.674922609817813 4.5635234638966695
154 -2.6694965435645948 -12.024557169135633 0.21350573846467838 2056649.0263671875 0.047875971812010615 7.940118186801301 6.24332195490942 9.848271457951954 1.7951660168712615 1.0227036281450599
155 3.7845026934277315 2.1694729193962616 0.007453963819012893 2325849.6430664062 0.04903554118001899 16.994631682024814 18.448644506306653 19.77430394211498 8.33446014255652 5.100790684371898
156 -2.9867643083885227 3.9470176085185837 0.05911049547348498 2282532.279296875 0.07112425584418129 18.160561598361227 7.9550499523713905 5.85604820742196 5.160394639719381 3.062326135424501
