"cloud number" xcm ycm zcm mass r_90 vdisp_x vdisp_y vdisp_z alpha_vir alpha_vir_s
796 -1.1611411101747393 -0.45086930835430694 0.03349136245009961 423570.0947265625 0.038665377729454435 27.91615219132581 57.38257146213541 19.444473414140862 157.41213814989848 99.98908484526113
797 -7.3917367085320125 1.6545898661185128 -1.3165669142166414 395057.22119140625 0.029401693498171438 2.3950765014565762 1.8745355930736498 3.4760657245468827 0.6152283037051249 0.4019415611182476
798 3.6382128297552025 -2.4639652296919077 -0.13807933503937653 368292.0556640625 0.02846289324987576 20.925002938446717 29.444524503617277 7.13184994235083 40.59903840490563 26.203591785827044
799 -5.493163072832799 -0.7668835546715216 0.011617317673352499 458507.8642578125 0.03210900134077385 9.122243308111763 30.91683350916379 10.17229753572345 31.00400331423485 22.044013789971356
800 6.821722617644064 -0.383229157197281 0.23546139935085583 412097.568359375 0.030268205395185203 3.1490465115901354 2.269885039290455 4.739772935351361 1.0682697432123038 0.7077049213079449
801 -1.391331301285267 0.19950668109038738 0.02687389277721029 542662.662109375 0.028270332617957368 24.80449888733125 24.70330245112343 18.015315738728486 31.29085759076398 21.610297141580748
802 0.7738160207612389 -5.056984466356636 0.0655315917015584 422005.23486328125 0.03230309101508395 16.90365807240931 38.36034398321904 18.188258026850956 61.93490445903639 41.84602105111329
803 4.724332510386528 2.391169915912105 0.015385456172631137 379025.94921875 0.03138947839955256 7.932631040388067 23.851159461121455 6.259977756199712 21.532680964276416 13.52416569258824
804 6.132255513465563 2.450411137335124 0.2189417297066817 379960.37841796875 0.03834844226671708 8.925463710809991 25.447117554597497 14.569927320307967 36.74287252453706 22.78306015354023
805 -4.957097101138929 -2.026748895888851 0.40642394993012226 400086.68896484375 0.03442073181861774 7.888225534008668 3.937586519670329 4.881780272716348 3.3857622070030353 2.242057931251517
806 2.627041205915865 -1.5703299554197638 -0.004331080590639411 470332.2119140625 0.025051309552263885 9.551842142062908 6.934493957266892 15.8522429818954 8.062027615885027 5.448665556273501
807 1.066359947257628 -5.12359865479412 0.17872083781716389 343157.859375 0.03098645250484264 15.324091714841703 29.125868577075437 21.3863628843425 53.902779303782246 34.37415528847939
808 7.370814119115853 -2.913425322564708 -0.6525364931007168 423032.2734375 0.027800927298808266 5.1910623969789045 2.4319133224446543 3.474092490000252 1.144179709200042 0.7810802341972091
809 -6.006427342466944 -2.367932064572342 0.5004052372566262 415856.13427734375 0.03816183326590837 10.182870662051837 7.808880794201092 4.4183147915623335 6.549682331971576 3.6548034795795155
810 -2.6998670472741266 -5.281205533715443 0.09832060680394637 397487.4453125 0.030729092921725206 7.213445699820347 12.185189845622373 15.268567922852451 12.990421447496676 8.319729784036486
811 -9.313086882198984 1.5864363721066295 0.7565050552528114 365775.15380859375 0.022335306841360793 1.687410694627964 2.342899490688802 1.5067163390870864 0.2509717700277707 0.16592126212107375
812 -0.5060294143569606 0.447691280368122 -0.027283421088926802 406782.6298828125 0.026902231282978636 20.980527720739968 13.185139538112082 59.90587704878549 107.70222051504233 74.50910923841559
813 7.598576400031428 1.0893202299572955 0.5020548550137195 381178.59326171875 0.028229347048577172 15.881411055818148 14.532356819697123 25.12546612156202 31.414653988228288 20.315529057063287
814 2.491154383265944 0.3746236151890688 0.07588187711914075 459442.09423828125 0.03076746264668074 25.00030051076526 22.38144507450215 38.012763814986485 66.71358265819268 42.17316504704574
815 7.539337395988858 -3.5260981655787114 0.344520429393911 430321.88232421875 0.02964635656340073 33.050454012052896 19.803869060795392 19.699909200755926 49.9909623856423 35.60665202183484
816 -3.2447536848036327 -2.217366323267855 -1.031375561766784 436612.3837890625 0.025150306655133833 2.8460346465967388 3.4718440739239975 5.394043045497368 1.0992923083795532 0.7611958432965502
817 4.849226688634249 3.6017137771099965 0.0657708308827326 417432.9697265625 0.03328735601570339 2.577950364846622 6.538701936206638 1.8112847101520022 1.6278485662175335 1.1122654127764369
818 6.114250917697163 -2.1752221221918773 -0.6509149952336203 428163.76171875 0.027982360177788462 2.841835119586477 3.651798618444553 3.0113587355636806 0.7718880619500768 0.5133576582635406
819 3.777580630526676 -2.8293251437409555 -0.1861366250091747 399953.6005859375 0.03899347062992031 21.93779633944919 43.37751740298195 19.479542375969796 103.60185177261 62.837295809030906
820 -0.944034443691188 -4.2985737313762415 0.029328099660776447 393083.060546875 0.026833750204966932 3.242764461222516 8.20396042524586 3.1118890646201143 2.3146877117445226 1.4307332785398164
821 4.40885727307683 -3.5809028915849463 -0.031423402639658336 393769.29541015625 0.022861077492512465 8.541614360761926 19.195584772010758 16.841103488976692 16.311353997506913 11.891343992122861
822 7.086348442463023 -3.580606572151861 0.39838552422340195 457967.16796875 0.03283289369518938 6.4633535279939744 4.895505226953268 9.328784648526609 4.243952420990665 2.660243133455638
823 -4.146787514200356 -2.399818293968337 0.34028230314540214 445927.06884765625 0.030607558735636125 8.19119139036222 12.962111888160743 6.574646027781071 7.40291924591862 5.0001955135372524
824 -4.147841097653572 -4.960716481931345 0.03557482695118887 429419.15673828125 0.03861765117711826 5.214139342615414 6.726613157119301 4.764737858404391 3.3152862002886763 1.8930915245644946
825 4.84964020516825 3.3172829538840993 0.33554316712198035 402403.39501953125 0.025593271654534736 4.215635403055126 4.9879193906812525 5.203176856859219 1.718351655018792 1.2506519446696642
826 6.737071729898166 1.7368795311194298 0.18401855220187394 378111.12939453125 0.029700841447433186 9.338758043240256 10.623952553537281 7.027405383421488 7.593203123264787 5.265383253609245
827 -5.0702574194602095 -3.6395777522481243 0.29874752129867754 389362.90380859375 0.03483235255784558 16.930399449055574 14.17965996218012 15.889601159599053 25.658525688302056 15.771414206055375
828 7.879730279474487 -1.539305540215209 1.0080939959607116 313019.931640625 0.041872627031164254 5.678049548707535 6.978535282765393 13.013948435323822 12.97448499936652 7.544308892890173
829 -0.5659236141893176 6.278296860989345 0.10776025496319998 403458.10400390625 0.03305325253966491 3.81359751776184 8.057595886294335 5.14926749433909 3.3644888524074075 2.2720271178972795
830 3.527464876948472 1.8713928412839618 0.20494734675064954 391119.70556640625 0.02916868568538134 7.368399958337232 18.12871555236892 7.050820933683807 12.503090739879566 8.336166753796904
831 1.873675751660729 6.772148806420514 0.41186225916831226 410098.6669921875 0.027204176047346137 2.472721677574976 4.348450565635449 3.038493508668948 0.8805364081751108 0.6038603639629729
832 -4.636055949381893 -2.483685903275421 0.3093770080461445 410407.970703125 0.043120089427128507 17.681887385278532 16.77169551755506 22.992120019758442 45.703090819311676 25.062903659641474
833 -4.1837670777354266 -0.9006020789114094 0.09463513956844347 437154.86328125 0.032243503437624034 8.632254812643565 9.426103096886225 10.051521104619416 7.556742893232926 4.611713159116884
834 2.6574952247414845 -5.414348895109321 -0.43725593958989245 404226.7783203125 0.025419386127007577 7.1636641704160935 4.669756420033254 10.995513654940396 4.727872284626696 3.4832351849091436
835 -6.594083698955123 2.0634604181801866 -0.472033541002274 397478.3330078125 0.03588061845579138 12.419333331686788 6.434741559786233 12.818810723013483 12.591448440238171 7.779210337284724
836 1.9644976028058503 1.0609571002040128 0.16870634797451367 427143.14453125 0.03751105047120856 8.449141040335919 6.15891322362385 14.090664457408925 10.476463800193283 6.166592532294222
837 -4.5173932664545005 1.9460156711453593 0.134945350579297 449255.74169921875 0.03720788268328276 8.73974018802663 5.835800428164958 10.601812993935596 7.1514887283708815 4.310217551604472
838 -1.2391814371041587 -0.9096732514544073 -0.6425068169036247 458925.203125 0.02395007727597135 10.460965238468058 7.266566489525876 22.418206108748155 13.444009259390404 8.41764798056296
839 -5.394953947869717 -4.279705572341838 0.3644172108891967 414945.7568359375 0.03947402133793885 8.259669962498888 10.053478064080402 7.129162449992704 8.114175078624356 4.995377184809546
840 8.954424764022315 -1.5432551379167394 -0.031380235060351945 419811.18896484375 0.03320980592420779 30.312449237257336 8.491173085050969 6.746436143032132 31.77095110568048 21.154294693292663
841 -0.25401422545334945 -1.3870712075538796 -0.8112820320108589 433524.4296875 0.024424589570664415 6.527221474992897 6.4756218510876 4.802083629899436 2.349010147562403 1.6070232698371196
842 -1.6157468929579017 -0.9877330140181203 -0.5609317780376547 406400.2041015625 0.03282820053566982 11.005893811041311 15.798875855465829 9.151485296940486 14.225822519631413 8.408235436541217
843 -6.873362776869588 -3.410735226148615 -0.13475833278960087 394546.939453125 0.02574290802355131 4.5220110570792444 3.411741007813288 3.7341451450275485 1.1638266879233572 0.811596997922578
844 -6.202060234268524 -0.7656088656626603 0.24870814655796025 420239.21484375 0.03779481600833015 13.219959667726005 14.494286507377472 9.83976101754292 16.786236472551888 10.16693789183557
845 -6.21621200235262 -0.7010856498566511 0.4555089839546551 388975.70654296875 0.04256972965807042 10.823284497747848 7.699311105751054 4.132059407992533 8.20574370092271 4.486996271075018
846 2.8668624591296807 -3.742137414030446 -0.16464660056673325 377886.44140625 0.03631520240281721 23.795942828597386 22.83445278739643 23.088526565627276 60.35399930395034 35.09841463878044
847 -7.168987471513905 0.08734860508524753 -0.4965328513784043 431534.09521484375 0.033185454183671345 16.786210103642098 25.853106445118243 20.71175000237485 41.09657987842842 26.027551361189946
848 2.2342966837181906 -2.456624253454305 -0.04397209591543105 377436.5830078125 0.03328622125679955 7.834739712610349 6.828190808809114 5.742969409535336 4.8180532870986035 3.0955215591003613
849 -3.6524505354323895 -5.058003272190298 0.2684142676268877 412765.9482421875 0.03407501706734405 5.992292038280851 10.919424693824764 5.289611383831491 5.857833892845005 3.936198383048194
850 -5.263607638324134 2.184778651963697 1.1554198073034614 372370.4462890625 0.032818742250690064 5.032803941390383 3.513071635179876 9.381024350155753 4.291996201612438 3.046511133316716
851 4.5371095874114005 3.778666054856995 0.2518486044629404 363309.37255859375 0.028435051571725593 2.2253271599119655 7.756130196085746 5.232697132695671 2.8050558205709004 1.9731828759913355
852 -1.581917873744088 6.270208352762169 -0.03994154948271921 386041.0546875 0.03311079350159298 4.526272315234349 3.749675356568103 4.443130728426527 1.8043078335224194 1.2111560339628367
853 -5.091326749297335 -0.4552105813790872 0.1762460323773866 404385.302734375 0.029599608639427576 41.646230139264816 21.6483863754265 21.296179729500462 75.3495455177506 47.738331933515695
854 -4.974001379262756 -1.9202221966415938 0.40972274012881355 454907.35302734375 0.035558153642133425 8.049970449655913 2.4571518429607986 4.107090098664536 2.6565638962142337 1.6246210892294934
855 5.891007067417234 2.2820943972565364 0.4045539155637341 421372.091796875 0.035035608669575016 3.410109913573733 5.200380001543123 3.488366600849479 1.638053354215867 1.0218618180653594
856 3.801957206646661 2.514753672614067 0.11259640171322656 365002.5341796875 0.033044721856625686 5.403527950952975 8.787269145314141 19.02937765768305 16.436551660290895 10.543558420102148
857 -8.516329294734998 -0.7771212368555742 0.6014112803540598 342069.43115234375 0.032962027099437324 7.641066855510063 4.316334503676539 2.3506537827151313 3.0820632705803432 2.019919718162326
858 7.531531088881886 1.2929954230377112 0.2583575496913869 369781.6494140625 0.025228504855854754 12.966497432928124 25.09942210123919 12.30624882627602 25.10336582583344 17.667886147970233
859 6.616780818488157 1.879464128907393 0.17946339302174713 340355.34912109375 0.03213558238229295 12.20125316881526 7.713815107385752 5.8995033159734005 8.896988591836896 5.619931727335129
860 8.868320603293105 -1.536370199178628 0.047612048703915215 404841.3271484375 0.031071864761666016 45.39404925894242 20.53014109402803 18.768195203572933 84.29502720339846 59.47190485990642
861 4.474347744629481 -2.392772474844266 0.25818139621186137 376795.490234375 0.024368327651289146 3.9459368016029015 5.91020497023697 6.245820792316371 2.2431755059701524 1.7769883087385787
862 -5.318530561166877 -3.9245358910114754 -0.35131869022677764 367355.2685546875 0.02674764806230867 23.48400670914567 6.153917164093905 6.841829681788683 17.949197350781436 12.830257526497737
863 -5.563486955283928 -3.5961750912765926 -0.21946482669829612 357805.84130859375 0.034977672121070225 18.14307357384129 7.562438695248469 12.316023893772172 20.38114967117146 12.838072894752687
864 -1.8423516593202591 -1.906337333758176 -0.7833390472844488 410113.0712890625 0.0284710721070676 5.414831704493657 6.113923609860711 10.411232646804498 4.710183256162133 3.1485672905901274
865 -4.19089550524789 -5.092074261981609 0.33019366065919487 366738.41015625 0.026175609042290184 6.574618054332277 10.015916158279211 7.819314363557185 5.6610109165582045 4.015510948385912
866 -0.9296501392790083 -4.427462901771344 -0.28841329873121335 325162.21337890625 0.0401878649631827 17.191868975858053 38.11734447716224 16.234158767204224 96.36010886939535 59.69552923594682
867 -1.6417209926791094 6.001429416658931 -0.09969278275530834 336192.845703125 0.028183899908138896 3.3204168042411166 4.922072142082838 4.2424372513563045 1.7298160264963027 1.1543064883904974
868 -5.070513432019881 -4.745612185233575 0.2640200073540255 392647.6376953125 0.02840226510751257 5.744999650701543 7.889992335005713 11.981623254942711 6.693907501948804 5.166989692578351
869 -2.2000049797042593 -5.1729834220240125 0.22863119611195684 352866.9560546875 0.034124107010603755 6.5440153653025765 3.714547118577048 10.093668818533567 5.939593127972884 3.7602216842888496
870 -2.1760331674976627 5.739367390349919 0.14732237173557985 403754.10009765625 0.028759227970186044 4.713850418729816 14.812385970293542 5.09748771944908 7.386367031304 5.391305647993417
871 -6.080198088693822 -0.8026461700139814 -0.42233471524654403 370589.43408203125 0.030448505836844157 7.8272770720192595 7.36128085087105 8.056390077482861 5.742212833017969 4.0688301574482795
872 0.44278382193125726 1.2910013331847552 0.14382114975278407 419939.4560546875 0.02897259589652785 9.245861742915377 31.652869763639277 17.75557398635663 37.49867904258773 26.00349439155001
873 3.8988104473774294 -2.7743634083520985 -0.39109593468332154 335408.21630859375 0.03323470023176901 16.526226173341108 25.481587645690404 15.964855460854293 45.203542974479454 27.867260948631294
874 0.4808422997898804 6.6109417588677815 0.4077315788538113 333747.19921875 0.025737769456241035 5.4771713803473 9.358592761009444 3.6537185010119595 3.912604166375767 2.9197595844066093
875 -1.722295519577715 -4.937498614331725 -0.2638956563227456 345794.06591796875 0.030916711115580194 3.6892656097419123 2.6319061685878946 2.1157709910310896 0.8666153049430128 0.6414827364844432
876 3.320335144085829 -2.954107049434483 0.10192579535626455 418054.904296875 0.026022381687456308 10.041127682101942 22.798717175288278 9.753191088154875 17.26350589236142 11.515498189850739
877 3.5416178162956524 3.5281156370109303 0.2530698008365224 394222.85888671875 0.023984057469190898 2.7267210813404503 3.7564112617771914 5.272622109073262 1.1633225031885455 0.8833827706745397
878 1.6099529417869314 1.1621621171389647 0.7523673388126793 416012.46826171875 0.03104947909374656 8.780947211876692 8.270967356305245 7.194739408301742 5.7054887254285225 3.98172481221934
879 1.6471405610900465 0.49250434782069985 0.36432683949328964 404934.5576171875 0.028613355746799723 22.81858000001947 6.644473539190622 14.428281471832795 21.165859516736198 13.171181475693881
880 -5.89667027801633 -1.1684760988032767 0.39167734193406323 379211.4541015625 0.020870819930251847 3.0322730480181797 2.459535226264809 2.95382635183965 0.5111816475551209 0.33860409420131615
881 -2.7785823245060466 5.784125855881997 -0.04353050627836408 345640.49609375 0.039116434057767206 9.605846796801051 7.56638576410559 16.851813043570367 19.010590189244216 12.190543222409906
882 -1.0601366171732842 -3.9757774987373904 0.09647934101751701 313364.70556640625 0.03736579707010395 17.547709548072937 14.055769832083726 25.34611536475941 53.03940657587608 30.04003313433008
883 -1.5129056527458506 -0.4039867873106874 -0.5188045312877656 440631.5234375 0.02714609659272469 23.252018434190813 8.2147799423268 7.9775726894116215 16.037071623008913 10.828949812693219
884 7.311095479219071 -2.7614667884274846 0.2032968932128407 349569.60791015625 0.031222518912768844 12.481061878876067 9.151862474258797 19.13523529550527 20.96288019290164 14.654752891102946
885 4.025114615715911 -3.273250097904392 0.1543225443324962 357731.494140625 0.028165580504566096 14.455244839298874 20.52663333921071 9.44602195761164 21.951926627704502 14.988047485063133
886 3.0775835186304206 -3.1600438685177856 -0.20297564572409296 365792.7978515625 0.02758320749137425 15.37344226175398 19.06764058703784 26.695132778675166 38.352218568340476 25.576606685039778
887 4.652543395875467 -2.571545712139351 0.1797466289593113 404179.7421875 0.028917363406495755 2.7442984406556286 1.9120841131392083 3.561416494487983 0.6617884703025132 0.4484339835643516
888 -6.847335771730953 -3.117252203315639 0.9407825868322569 334655.46240234375 0.0378779314611955 10.562022724990117 12.923960556642097 8.752111023558497 15.577872180334262 9.443305902459567
889 2.610838609351813 -4.87103310596424 -0.2750235981320566 372199.4208984375 0.02967344902119917 14.634464218511866 15.273175957965083 7.718710327615259 15.663171607296723 10.918281310103703
890 1.325765672956038 -4.171490676385371 0.1483489789895821 318201.12060546875 0.02347401527237039 15.72949330081912 26.021938405928143 9.625063875330904 29.07755126335345 23.170927021030444
891 -2.72550555459435 5.224299773296274 0.20841888213383533 320267.71435546875 0.02421034263867496 10.732593383290359 29.66646467344396 11.351052280568183 32.928477348058095 22.82696421892766
892 -4.923532919809587 -0.7248706973388652 -0.2824711463598208 377731.876953125 0.030284224758270792 75.0007896700638 66.26883612764641 62.72709199302205 433.42633059748454 290.7961380211531
893 3.977128291155688 1.8185270964639284 -0.3928357299312282 322415.48095703125 0.03218572696601565 9.81575944898584 19.326829908259647 11.547143478112869 23.333676761996486 14.854716029255284
894 0.8368985947363081 -0.19823182596702754 -0.31490357517463224 418907.2890625 0.03127885010292457 14.527167707318446 28.217780292110227 18.856354310884 39.43162845818711 27.517005205425644
895 2.4237721048954715 -2.3502558967792573 -0.0828555236994542 368669.53955078125 0.043938735008066165 14.268838488817341 16.917623836308604 14.186123344543597 31.91439999421405 18.179591795990305
896 1.6231237032629178 -5.052122911739642 0.08083089245562598 363521.29736328125 0.028147463155094966 6.667843607085042 6.440632470235137 7.748573746825826 4.38001202972652 3.048373038672741
897 1.8030128469092837 1.3900738202274048 0.622344450838456 376758.875 0.028522017722089153 11.022987957130104 15.138511601952782 13.46371618892403 15.604696592934868 10.756096755297849
898 -7.303458279314693 0.3905208940455209 -0.4529092507511365 353408.60546875 0.030190572231152544 9.01607985659881 3.5101971334570554 28.19183379459331 29.407897469343173 20.972052909607413
899 3.0822856895109325 -4.94454045310906 -0.43233072368242154 366645.4736328125 0.03824994655831172 12.97602508363364 10.498994668886011 6.368125853990851 12.902015402233973 7.269627269232597
900 7.042015441511193 -3.4668479414092364 0.16307430260902722 415814.64306640625 0.033198193654133276 10.29698396897774 6.196733994356508 8.672856945128636 6.795218335770847 4.249963341782748
901 1.7580724282235745 -4.875741057414738 0.33986002271662036 380474.2353515625 0.029125165978398697 7.377164054775729 4.493978631855616 9.015059755513407 4.624090516210425 3.4439403665441537
902 -6.939837894493098 -2.6260849801678217 0.9166122096558134 340555.60302734375 0.024914509956329736 4.0532589435317155 2.7390294974848284 3.413188196706023 1.0086692265594936 0.6415826768336788
903 -5.30137750472619 -0.888292192104929 -0.111990353548606 377768.908203125 0.03200385268244655 9.175273333873664 25.114757674619582 22.795589516496623 40.52840387793422 26.53868770652533
904 -2.7420081175243505 5.317619234798772 0.01957690962528148 373715.994140625 0.032357674615971006 21.348332757813345 41.168488652123735 32.86872468777319 108.40054351434692 69.7279373647498
905 3.1984352411514214 2.5838640892447127 -0.2819039057345817 370855.1162109375 0.031895672350824196 8.319161084118994 5.879972158234059 5.207767687338692 4.362586338935549 3.108584795544543
906 -2.7597155734332537 0.724852356396635 0.3259341924148092 357565.09375 0.027252033750791868 6.489546676897686 11.117145939725782 22.0584578701007 19.263894949897452 14.461589184242289
907 2.8247348607381855 -3.8690506729761864 -0.05167230916976088 357861.68212890625 0.027746726031851056 51.25524939903737 13.171170724596793 23.515550821075163 100.75545717305107 69.53774788645097
908 -6.273418710868674 -3.6971445900312436 0.7291274481578097 291753.9970703125 0.03167972125279553 6.705193241150366 14.113269762934694 22.404306849085756 31.39247603926781 20.258599395428156
909 -7.627962905791665 -3.0064461350329315 0.028916807547059588 328989.77392578125 0.043501297489311794 11.177533346549591 4.81553861444583 14.129458769876594 17.818679912344038 10.498629366665039
910 1.0258751748377986 -5.059156819126299 0.23929156814917793 346001.83740234375 0.034024384958343964 16.167192756638762 7.974042845790394 20.060289687785396 27.716489366495864 15.59686684681356
911 -7.4685587904422865 2.929432280056948 0.2713963086117816 367741.716796875 0.02781370029959389 4.468698532732021 5.130050757303795 3.4196901064419465 1.6992883988330754 1.1900330585085235
912 -1.5031450776259165 6.294586498711945 -0.09443684370411953 326270.3544921875 0.02775682530235291 4.338438639137914 5.483861996706104 4.110195895527364 2.1687422457997347 1.5012958559440135
913 -7.714107585042612 1.033766513129437 0.3052285516333362 337696.23974609375 0.03548437684028028 11.22944450828805 11.342763715801501 6.177862970864654 11.927041162376915 6.599980205216216
914 -4.85744578069675 -2.326519990737701 -0.010498143356813193 335755.52001953125 0.02758663378282082 23.664551734195406 15.296940984458123 12.880019300447673 30.56105522719094 20.886166121109273
915 -4.309092211704978 -0.8160276325351459 0.40598866786943383 350501.0625 0.02654980582497719 13.717245828846421 20.430016574305917 15.50075138294137 24.826562801161675 18.607021857174445
916 2.1704755788532633 3.7905836020622288 0.2644662560745925 306485.51611328125 0.031066395079889647 13.870344481717252 15.217508087244259 19.465939127672428 31.535395125070316 19.821284738709206
917 1.2982798902806527 -4.103542036106705 0.09703592769525525 302051.662109375 0.026602620206537232 5.6612785286609215 22.079203280581602 13.359849205402655 23.822156956781985 15.84291958567055
918 -1.5265505042238647 -0.2000676078065716 -0.1171165652942416 386361.681640625 0.026336476429260233 17.891547231508024 10.577129464131199 11.165568729330205 14.703271623940148 9.239474828482344
919 3.088616971305124 -4.14044678798859 -0.18388075515666907 376146.30517578125 0.016413050856413165 59.47322889897385 53.42114180478054 40.81712760554424 136.2283181659754 105.9523610368105
920 1.1211735929040643 0.9883737135140902 0.17501084310141396 390395.759765625 0.03441283461520043 6.922139532460581 8.146125930167216 6.890500686948322 5.52506223094489 3.0278853438754556
921 -10.422912838747928 4.886148421626313 0.024542041363905365 332863.3388671875 0.02445964345026197 3.024576303321675 1.368502996424312 1.8121101044395036 0.40731067907455304 0.2927120721333255
922 -4.753093669051757 -4.36360764394036 0.18901569344779126 290662.001953125 0.03086939027589333 5.252845021080691 6.921607576177188 8.873589429434043 6.347564675195135 3.986836864387768
923 1.4575032121398073 0.18470633008120824 0.5394652948211989 394490.4638671875 0.0286978766833848 28.079242628694065 11.57937219806083 21.9893703032114 39.63531313896211 26.685384813758265
924 2.6730678171339326 -4.2322674750388245 0.09475070716021732 322751.69384765625 0.024763017848657046 7.075455734433711 7.46666952403994 10.318114839790097 6.311072554771894 4.395616596765307
925 3.956526231183539 -3.3380965277181835 0.4625788786695048 399253.216796875 0.0309576336585159 42.86457994337659 44.79877856412795 43.3257963358431 171.90538661255982 104.70659973075891
926 5.974848822748069 2.7528202886904607 0.47280068970737116 352287.03125 0.036122397005382445 12.89984989714537 10.329119923428093 15.928002041966666 20.930994440015198 13.078726369121968
927 -5.656073776713552 1.352902744880374 1.2418146252611808 373213.2333984375 0.028663622853146893 6.345452099245598 5.577302201005014 10.83863909850555 5.620180511459456 3.8284512672403057
928 7.128589524363448 -3.894994253278383 0.06001289163505007 386237.38818359375 0.019933587947505917 2.1065395146809758 1.6695926477734508 2.3925624355456265 0.25896834679484126 0.19286662667787421
929 -0.059060945756095766 0.6872636319730043 0.02283126915738968 342645.43359375 0.026119335314841285 38.312473937158494 27.3016816745658 59.7100836590916 170.6866962145478 119.99551651882102
930 -8.081887707191141 -0.36674371961911917 0.2246554819288062 316131.44580078125 0.02904483955517456 18.74144397060655 17.29847619974508 14.678478002665955 30.828557222285614 19.90811494016931
931 1.2938800725905304 -4.7733163910569445 0.39784352487266866 377878.1787109375 0.03439834791892783 8.8380554904535 10.251537102516371 11.824425605724393 11.394204474906154 7.769155264677299
932 1.6439970043310888 -4.354695141742982 0.15708147866209443 281931.7197265625 0.04345918186429413 32.03995242590088 11.0119400839075 31.414709053079008 127.5091349561023 70.35538871366515
933 -1.0105999113972823 -0.4039418669253342 0.08107253599163587 380530.15625 0.029283963147289538 36.83975514746385 15.645413643013462 14.489942472357058 54.03086832891689 34.72165347124967
934 -0.5167722415397533 0.6818358559848996 0.1888002123609755 347748.16357421875 0.03268088664714742 11.54605943146736 12.312911900746538 7.301321832993355 12.317003348509296 8.247401159802488
935 -8.400441793676556 2.370210933590135 -0.13544571585384968 345080.6796875 0.028014626274479194 2.8395380295157246 4.270369194536693 3.7817048879993442 1.2772014949070658 0.9323943562484375
936 -6.862339986667984 -4.33700431042619 0.008917403756705666 340148.1748046875 0.024997102955767136 9.8277001124196 12.838375172522426 5.247304945480342 8.228063459301945 6.066332602610463
937 3.5791770382349726 -4.441585736917564 -0.4477354753852681 339403.0205078125 0.0332793608576206 7.325541097748831 10.705347906685914 12.827951046244817 12.64562016904946 7.754762988946165
938 -1.1298413919111239 -5.066544522524812 -0.36115130981681737 338160.82421875 0.024450178674417178 5.592220251377195 8.737993660436135 15.078330426812881 9.38523906098664 6.477221123633345
939 3.4616791534320983 -4.426444130680361 0.04375479195224541 309820.58251953125 0.03504248480366462 8.093419601562395 71.34697169298954 14.642135764680045 235.36820736128402 145.23852099262095
940 3.260629291377081 -4.3110581389528555 -0.03751778606443899 371949.98681640625 0.023381078959268296 22.78832248160176 57.32739412221875 26.889302410156272 110.3128872182484 71.48981557116072
941 -1.6195849122388353 -0.3059146450841007 -0.2168184397066158 387222.30078125 0.02892193438336889 15.531551360548022 16.36674765485948 15.23417813551431 21.451430189895945 15.372784986321877
942 -1.4787065327698217 -4.867812523746166 -0.12262307908785976 312841.595703125 0.028514960238070486 4.476178816343819 12.111171874965677 6.901326349396155 7.570548185198352 4.979124878074059
943 -4.653488204556879 -0.5351955994303601 0.1591172329970522 359501.59619140625 0.03539756240097706 8.175560522177456 20.358898829350284 9.04840731595202 21.48817699142201 12.912448826238625
944 -0.27069860760466313 -1.321451055019296 -0.23006848779074182 336887.14453125 0.028668042913801702 5.6753394119286895 7.253411695780077 7.786019341300193 4.795941222601345 3.494816365799338
945 3.9780589585802764 -3.2914388814034816 0.21058656107971782 422381.6826171875 0.03190306726411869 16.952973571063946 18.217751517573475 13.080355730261829 23.133006669411532 16.44394785861724
946 3.4848018303928803 -0.6780101433638938 0.1324902335295264 365794.498046875 0.02850002374603657 8.237806826212028 8.029004208226366 18.207108621120415 14.00322704238291 9.223496914233271
947 -3.199488449058318 4.907749879191431 0.25657664234373956 370703.6689453125 0.02642501511989926 4.8953684415405325 4.97865870135168 4.688948068499838 1.953918014028609 1.2537044237376653
948 5.997533359544773 2.3616216943835613 0.21334456791095477 322620.6533203125 0.0347691279392914 17.034116715513758 20.285585123708902 16.434464176914293 40.5812469248213 24.425645037719157
949 -1.9664468013273289 6.262318995232744 0.14435071134201002 297721.77001953125 0.02948295065535663 4.935934214965129 10.764240446113625 6.9698550009014175 7.245258105427854 5.242006826120485
950 -7.8183248637904015 3.283436843805135 0.16645819560991454 334354.6708984375 0.03458611058387001 2.4710828238203364 7.502887299750088 3.2616754432323316 2.9275851026146555 1.965426638553512
951 -2.0058888072433882 -4.927885422773436 -0.1797679591306314 337085.41162109375 0.037683768282795446 16.959310906974526 15.867745204086237 10.135356675847508 27.81649622582365 16.367614227285866
952 -3.903383093450719 5.203151398254435 0.6562315415420904 310276.6640625 0.031284380784620994 15.760027672057705 4.034307070894689 5.226292385794987 11.407220057616652 7.633435716930153
953 -0.5786032527470112 -4.032840614272223 -0.1637292358788922 314299.21142578125 0.03324644732441345 4.44399609104283 4.633212613885718 3.374574090051679 2.1561672377416294 1.410938589848443
954 6.8509284169363935 -5.017109875438303 -0.13533963396937346 377294.8837890625 0.03475974662370634 2.848952455853901 6.4250394509773905 3.501089183872933 2.201059457201736 1.233839855864209
955 -4.880284001816316 -2.2774806945732853 0.1155666329855295 326591.546875 0.027861520979007483 21.663027257030663 21.730725527161457 11.239077649200095 35.29937098365089 19.963300661990772
